match_id,stage,kickoff_time,home_team,away_team,completed,actual_score,generated_at,home_odds,draw_odds,away_odds,implied_home_raw,implied_draw_raw,implied_away_raw,implied_home_no_vig,implied_draw_no_vig,implied_away_no_vig,market_overround,total_goals_line,over_odds,under_odds,btts_yes_odds,btts_no_odds,odds_source,odds_updated_at,missing_odds,lambda_home,lambda_away,lambda_total,lambda_difference,lambda_home_market,lambda_away_market,lambda_home_before_adjustment,lambda_away_before_adjustment,lambda_home_final,lambda_away_final,market_adjustment,home_advantage_adjustment,attack_strength_adjustment,defense_strength_adjustment,recent_form_adjustment,weather_adjustment,temperature_adjustment,humidity_adjustment,venue_adjustment,travel_adjustment,rest_days_adjustment,lineup_adjustment,injury_adjustment,match_stage_adjustment,motivation_adjustment,referee_adjustment,other_adjustment,score_matrix_0_6,top1_score,top1_probability,top2_score,top2_probability,top3_score,top3_probability,top5_scorelines,top10_scorelines,top3_probability_sum,top5_probability_sum,score_distribution_entropy,score_distribution_concentration,probability_0_1,probability_0_2,probability_1_2,probability_1_1,probability_1_0,probability_2_0,probability_2_1,expected_total_goals,probability_under_1_5,probability_under_2_5,probability_under_3_5,probability_over_2_5,probability_btts_yes,probability_btts_no,probability_clean_sheet_home,probability_clean_sheet_away,probability_home_win,probability_draw,probability_away_win,probability_sum_error,home_probability_delta,draw_probability_delta,away_probability_delta,total_goals_delta,notes
M001,group,2026-06-11T19:00:00.000Z,Mexico,South Africa,true,2-0,2026-07-07T05:46:45.833044+00:00,1.39,4.4,7.25,0.7194244604316548,0.22727272727272727,0.13793103448275862,0.663291297160739,0.20953975069396072,0.1271689521453003,0.08462822218714061,,,,,,Winamax (FR),2026-06-07T07:09:00Z,false,3.046685186900774,0.4759270850281074,3.5226122719288813,2.570758101872667,,,3.046685186900774,0.4759270850281074,3.046685186900774,0.4759270850281074,0.65,42,"eloDiff=306, manualDiff=121.67, confed=0.002",not separately implemented,0.0435,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.03194372; 0-1:0.01290811; 0-2:0.00245733; 0-3:0.00038984; 0-4:0.00004638; 0-5:0.00000442; 0-6:0.00000035; 1-0:0.09181365; 1-1:0.04631840; 1-2:0.01039820; 1-3:0.00174857; 1-4:0.00020805; 1-5:0.00001980; 1-6:0.00000157; 2-0:0.13986364; 2-1:0.06656490; 2-2:0.01679042; 2-3:0.00266367; 2-4:0.00031693; 2-5:0.00003017; 2-6:0.00000239; 3-0:0.14204016; 3-1:0.07165681; 3-2:0.01705171; 3-3:0.00270512; 3-4:0.00032186; 3-5:0.00003064; 3-6:0.00000243; 4-0:0.10818792; 4-1:0.05457893; 4-2:0.01298780; 4-3:0.00206041; 4-4:0.00024515; 4-5:0.00002333; 4-6:0.00000185; 5-0:0.06592290; 5-1:0.03325697; 5-2:0.00791395; 5-3:0.00125549; 5-4:0.00014938; 5-5:0.00001422; 5-6:0.00000113; 6-0:0.03347439; 6-1:0.01688725; 6-2:0.00401855; 6-3:0.00063751; 6-4:0.00007585; 6-5:0.00000722; 6-6:0.00000057,3-0,0.14204016320626314,2-0,0.13986364310001403,4-0,0.10818791529637255,3-0 14.20%; 2-0 13.99%; 4-0 10.82%; 1-0 9.18%; 3-1 7.17%,3-0 14.20%; 2-0 13.99%; 4-0 10.82%; 1-0 9.18%; 3-1 7.17%; 2-1 6.66%; 5-0 6.59%; 4-1 5.46%; 1-1 4.63%; 6-0 3.35%,0.39009172160264977,0.5535621776869839,3.9322107701950917,0.14204016320626314,0.012908108303475732,0.0024573273432401256,0.010398198355577674,0.046318398778507804,0.09181364960276034,0.13986364310001403,0.06656489596200123,3.5226122719288813,0.1366654812017587,0.32530485042352064,0.5446979441605054,0.6746951495764798,0.3709471921463527,0.6290528078536475,0.613246387362196,0.04775014378697406,0.735781226192647,0.17050700077663988,0.09371177303071324,6.661338147750939e-16,0.07248992903190798,-0.039032749917320836,-0.033457179114587066,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M002,group,2026-06-12T02:00:00.000Z,South Korea,Czech Republic,true,2-1,2026-07-07T05:46:45.833044+00:00,2.55,3.1,2.7,0.3921568627450981,0.3225806451612903,0.37037037037037035,0.36139896373057,0.297279792746114,0.34132124352331605,0.0851078782767587,,,,,,Winamax (FR),2026-06-07T07:09:00Z,false,1.6298175563665895,0.8896701316879522,2.5194876880545416,0.7401474246786374,,,1.6298175563665895,0.8896701316879522,1.6298175563665895,0.8896701316879522,0.65,0,"eloDiff=145, manualDiff=14.90, confed=-0.018",not separately implemented,-0.0045000000000000005,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.08472826; 0-1:0.06400206; 0-2:0.02277629; 0-3:0.00675446; 0-4:0.00150231; 0-5:0.00026731; 0-6:0.00003964; 1-0:0.11724758; 1-1:0.14460148; 1-2:0.06068284; 1-3:0.01799590; 1-4:0.00400260; 1-5:0.00071220; 1-6:0.00010560; 2-0:0.07643687; 2-1:0.11116699; 2-2:0.04945098; 2-3:0.01466502; 2-4:0.00326176; 2-5:0.00058038; 2-6:0.00008606; 3-0:0.04152605; 3-1:0.06039397; 3-2:0.02686536; 3-3:0.00796710; 3-4:0.00177202; 3-5:0.00031530; 3-6:0.00004675; 4-0:0.01691997; 4-1:0.02460779; 4-2:0.01094641; 4-3:0.00324623; 4-4:0.00072202; 4-5:0.00012847; 4-6:0.00001905; 5-0:0.00551529; 5-1:0.00802124; 5-2:0.00356813; 5-3:0.00105815; 5-4:0.00023535; 5-5:0.00004188; 5-6:0.00000621; 6-0:0.00149815; 6-1:0.00217886; 6-2:0.00096923; 6-3:0.00028743; 6-4:0.00006393; 6-5:0.00001138; 6-6:0.00000169,1-1,0.1446014771576985,1-0,0.11724758341722279,2-1,0.11116699346611293,1-1 14.46%; 1-0 11.72%; 2-1 11.12%; 0-0 8.47%; 2-0 7.64%,1-1 14.46%; 1-0 11.72%; 2-1 11.12%; 0-0 8.47%; 2-0 7.64%; 0-1 6.40%; 1-2 6.07%; 3-1 6.04%; 2-2 4.95%; 3-0 4.15%,0.3730160540410342,0.5341811774454711,4.05464555258243,0.1446014771576985,0.0640020550591199,0.02277628670109871,0.06068283737035946,0.1446014771576985,0.11724758341722279,0.07643686795797835,0.11116699346611293,2.5194876880545416,0.26597789392280125,0.5097925257395768,0.7299228670228215,0.4902074742604233,0.560785763627566,0.43921423637243406,0.3438721747142464,0.1800703171046462,0.4143768580172766,0.293861553075504,0.2917615889072195,2.220446049250313e-16,0.05297789428670657,-0.0034182396706100016,-0.04955965461609657,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M003,group,2026-06-18T16:00:00.000Z,Czech Republic,South Africa,true,1-1,2026-07-07T05:46:45.833044+00:00,1.8,3.4,4.4,0.5555555555555556,0.29411764705882354,0.22727272727272727,0.5158620689655172,0.273103448275862,0.21103448275862066,0.07694592988710647,,,,,,William Hill,2026-06-18T13:12:52Z,false,1.706173320981355,0.8498550423740013,2.5560283633553564,0.8563182786073537,,,1.706173320981355,0.8498550423740013,1.706173320981355,0.8498550423740013,0.65,0,"eloDiff=92, manualDiff=60.84, confed=0.016",not separately implemented,0.020000000000000004,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.08101229; 0-1:0.05845644; 0-2:0.01987180; 0-3:0.00562938; 0-4:0.00119604; 0-5:0.00020329; 0-6:0.00002879; 1-0:0.13039717; 1-1:0.13825962; 1-2:0.05542483; 1-3:0.01570102; 1-4:0.00333590; 1-5:0.00056701; 1-6:0.00008031; 2-0:0.08009286; 2-1:0.11127117; 2-2:0.04728218; 2-3:0.01339433; 2-4:0.00284581; 2-5:0.00048371; 2-6:0.00006851; 3-0:0.04555077; 3-1:0.06328263; 3-2:0.02689053; 3-3:0.00761768; 3-4:0.00161848; 3-5:0.00027510; 3-6:0.00003897; 4-0:0.01942938; 4-1:0.02699278; 4-2:0.01146998; 4-3:0.00324927; 4-4:0.00069035; 4-5:0.00011734; 4-6:0.00001662; 5-0:0.00662998; 5-1:0.00921087; 5-2:0.00391395; 5-3:0.00110876; 5-4:0.00023557; 5-5:0.00004004; 5-6:0.00000567; 6-0:0.00188531; 6-1:0.00261922; 6-2:0.00111298; 6-3:0.00031529; 6-4:0.00006699; 6-5:0.00001139; 6-6:0.00000161,1-1,0.13825961803908435,1-0,0.13039717092646919,2-1,0.11127116588082933,1-1 13.83%; 1-0 13.04%; 2-1 11.13%; 0-0 8.10%; 2-0 8.01%,1-1 13.83%; 1-0 13.04%; 2-1 11.13%; 0-0 8.10%; 2-0 8.01%; 3-1 6.33%; 0-1 5.85%; 1-2 5.54%; 2-2 4.73%; 3-0 4.56%,0.37992795484638286,0.5410331036265925,4.046060371223177,0.13825961803908435,0.05845644324310582,0.019871801219761235,0.05542482714491475,0.13825961803908435,0.13039717092646919,0.08009286269982743,0.11127116588082933,2.5560283633553564,0.26986590024995727,0.5080901822086302,0.7259663272367531,0.49190981779136983,0.5496164887399901,0.45038351126001014,0.36499775639348103,0.16639804094691132,0.5263182483640396,0.2737335627529696,0.19994818888299076,2.220446049250313e-16,0.010456179398522392,0.0006301144771075906,-0.011086293875629899,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M004,group,2026-06-19T01:00:00.000Z,Mexico,South Korea,true,1-0,2026-07-07T05:46:45.833044+00:00,2.05,3.1,3.75,0.48780487804878053,0.3225806451612903,0.26666666666666666,0.45290737313723584,0.29950326288107526,0.24758936398168888,0.07705218987673756,,,,,,William Hill,2026-06-18T13:12:52Z,false,1.7199584945480684,0.843043599363715,2.5630020939117832,0.8769148951843534,,,1.7199584945480684,0.843043599363715,1.7199584945480684,0.843043599363715,0.65,42,"eloDiff=69, manualDiff=48.53, confed=0.004",not separately implemented,0.027999999999999994,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.08052089; 0-1:0.05763619; 0-2:0.01943593; 0-3:0.00546178; 0-4:0.00115113; 0-5:0.00019409; 0-6:0.00002727; 1-0:0.13065338; 1-1:0.13742097; 1-2:0.05464711; 1-3:0.01535663; 1-4:0.00323658; 1-5:0.00054572; 1-6:0.00007668; 2-0:0.08089862; 2-1:0.11148980; 2-2:0.04699538; 2-3:0.01320638; 2-4:0.00278339; 2-5:0.00046930; 2-6:0.00006594; 3-0:0.04638076; 3-1:0.06391927; 3-2:0.02694337; 3-3:0.00757148; 3-4:0.00159577; 3-5:0.00026906; 3-6:0.00003781; 4-0:0.01994324; 4-1:0.02748462; 4-2:0.01158537; 4-3:0.00325566; 4-4:0.00068617; 4-5:0.00011569; 4-6:0.00001626; 5-0:0.00686031; 5-1:0.00945448; 5-2:0.00398527; 5-3:0.00111992; 5-4:0.00023604; 5-5:0.00003980; 5-6:0.00000559; 6-0:0.00196657; 6-1:0.00271022; 6-2:0.00114242; 6-3:0.00032104; 6-4:0.00006766; 6-5:0.00001141; 6-6:0.00000160,1-1,0.13742097246539536,1-0,0.13065338137381183,2-1,0.11148979666080802,1-1 13.74%; 1-0 13.07%; 2-1 11.15%; 2-0 8.09%; 0-0 8.05%,1-1 13.74%; 1-0 13.07%; 2-1 11.15%; 2-0 8.09%; 0-0 8.05%; 3-1 6.39%; 0-1 5.76%; 1-2 5.46%; 2-2 4.70%; 3-0 4.64%,0.37956415050001524,0.5409836594194625,4.046924389620486,0.13742097246539536,0.05763618571401879,0.01943592698317677,0.054647109082683436,0.13742097246539536,0.13065338137381183,0.08089862152871377,0.11148979666080802,2.5630020939117832,0.2688104544785641,0.50656597545585,0.724545416244811,0.4934340245441498,0.5488698415315464,0.4511301584684534,0.3672237770474569,0.16442726881173,0.48704009223767386,0.29030981997702837,0.22265008778529777,3.3306690738754696e-16,0.034132719100438025,-0.009193442904046889,-0.024939276196391108,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M005,group,2026-06-25T01:00:00.000Z,Czech Republic,Mexico,true,0-3,2026-07-07T05:46:45.833044+00:00,3.8,4,1.96,0.2631578947368421,0.25,0.5102040816326531,0.2571503542377329,0.24429283652584627,0.498556809236421,0.023361976369494997,,,,,,Coolbet,2026-06-24T13:42:56Z,false,0.7514597840497182,1.9295776444425996,2.681037428492318,-1.1781178603928812,,,0.7514597840497182,1.9295776444425996,0.7514597840497182,1.9295776444425996,0.65,0,"eloDiff=-214, manualDiff=-63.43, confed=0.014",not separately implemented,-0.023499999999999993,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.07264967; 0-1:0.13224828; 0-2:0.09186600; 0-3:0.05908752; 0-4:0.02850349; 0-5:0.01099994; 0-6:0.00353754; 1-0:0.04635281; 1-1:0.12398756; 1-2:0.11285076; 1-3:0.07258477; 1-4:0.03501449; 1-5:0.01351263; 1-6:0.00434561; 2-0:0.01393291; 2-1:0.04394890; 2-2:0.04240141; 2-3:0.02727227; 2-4:0.01315599; 2-5:0.00507710; 2-6:0.00163278; 3-0:0.00349001; 3-1:0.01100861; 3-2:0.01062098; 3-3:0.00683134; 3-4:0.00329540; 3-5:0.00127175; 3-6:0.00040899; 4-0:0.00065565; 4-1:0.00206813; 4-2:0.00199531; 4-3:0.00128337; 4-4:0.00061909; 4-5:0.00023892; 4-6:0.00007683; 5-0:0.00009854; 5-1:0.00031082; 5-2:0.00029988; 5-3:0.00019288; 5-4:0.00009304; 5-5:0.00003591; 5-6:0.00001155; 6-0:0.00001234; 6-1:0.00003893; 6-2:0.00003756; 6-3:0.00002416; 6-4:0.00001165; 6-5:0.00000450; 6-6:0.00000145,0-1,0.13224828087930116,1-1,0.12398755808840727,1-2,0.11285076428132967,0-1 13.22%; 1-1 12.40%; 1-2 11.29%; 0-2 9.19%; 0-0 7.26%,0-1 13.22%; 1-1 12.40%; 1-2 11.29%; 0-2 9.19%; 0-0 7.26%; 1-3 7.26%; 0-3 5.91%; 1-0 4.64%; 2-1 4.39%; 2-2 4.24%,0.3690866032490381,0.5336022700041303,4.059957961201855,0.13224828087930116,0.13224828087930116,0.09186599746823947,0.11285076428132967,0.12398755808840727,0.04635280595681475,0.013932907821762604,0.04394889793677662,2.681037428492318,0.25125075612296865,0.481037219501378,0.7004144133535047,0.518962780498622,0.536565305091524,0.46343469490847594,0.13719191985303258,0.3988924443422962,0.2149160711013913,0.24507458858903436,0.5400093403095745,2.220446049250313e-16,-0.042234283136341616,0.0007817520631880903,0.0414525310731535,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M006,group,2026-06-25T01:00:00.000Z,South Africa,South Korea,true,1-0,2026-07-07T05:46:45.833044+00:00,5.8,4,1.67,0.1724137931034483,0.25,0.5988023952095809,0.16883182530455443,0.24480614669160392,0.5863620280038417,0.021216188313029072,,,,,,Coolbet,2026-06-24T13:42:56Z,false,0.7023731490269657,2.0644297151859536,2.766802864212919,-1.362056566158988,,,0.7023731490269657,2.0644297151859536,0.7023731490269657,2.0644297151859536,0.65,0,"eloDiff=-237, manualDiff=-75.74, confed=0.002",not separately implemented,-0.015500000000000002,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.06878383; 0-1:0.13396167; 0-2:0.09955961; 0-3:0.06851127; 0-4:0.03535917; 0-5:0.01459931; 0-6:0.00502321; 1-0:0.04101955; 1-1:0.10971020; 1-2:0.10683443; 1-3:0.07792844; 1-4:0.04021945; 1-5:0.01660604; 1-6:0.00571367; 2-0:0.01152441; 2-1:0.03634788; 2-2:0.03976995; 2-3:0.02736742; 2-4:0.01412453; 2-5:0.00583182; 2-6:0.00200656; 3-0:0.00269815; 3-1:0.00902052; 3-2:0.00931111; 3-3:0.00640738; 3-4:0.00330690; 3-5:0.00136537; 3-6:0.00046979; 4-0:0.00047378; 4-1:0.00158394; 4-2:0.00163497; 4-3:0.00112509; 4-4:0.00058067; 4-5:0.00023975; 4-6:0.00008249; 5-0:0.00006655; 5-1:0.00022250; 5-2:0.00022967; 5-3:0.00015805; 5-4:0.00008157; 5-5:0.00003368; 5-6:0.00001159; 6-0:0.00000779; 6-1:0.00002605; 6-2:0.00002689; 6-3:0.00001850; 6-4:0.00000955; 6-5:0.00000394; 6-6:0.00000136,0-1,0.1339616730826467,1-1,0.10971020181252805,1-2,0.10683443428341072,0-1 13.40%; 1-1 10.97%; 1-2 10.68%; 0-2 9.96%; 1-3 7.79%,0-1 13.40%; 1-1 10.97%; 1-2 10.68%; 0-2 9.96%; 1-3 7.79%; 0-0 6.88%; 0-3 6.85%; 1-0 4.10%; 1-4 4.02%; 2-2 3.98%,0.3505063091785855,0.5279943514721217,4.076419009308796,0.1339616730826467,0.1339616730826467,0.09955960509882314,0.10683443428341072,0.10971020181252805,0.04101954807754439,0.011524411661955147,0.03634787732426851,2.766802864212919,0.24376504674798294,0.46455926532128927,0.6789509917649283,0.5354407346787106,0.5184117127621529,0.48158828723784697,0.12457405183491503,0.42579806099072376,0.15019734738286533,0.23797446643907563,0.611828186178059,3.3306690738754696e-16,-0.018634477921689097,-0.006831680252528283,0.025466158174217268,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M007,group,2026-06-12T19:00:00.000Z,Canada,Bosnia & Herzegovina,true,1-1,2026-07-07T05:46:45.833044+00:00,1.8,3.5,4.75,0.5555555555555556,0.2857142857142857,0.21052631578947367,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.05179615705931484,,,,,,Everygame,2026-06-12T14:12:38Z,false,2.382116456500118,0.6087023982573827,2.9908188547575008,1.7734140582427353,,,2.382116456500118,0.6087023982573827,2.382116456500118,0.6087023982573827,0.65,42,"eloDiff=261, manualDiff=62.75, confed=-0.014",not separately implemented,0.0005000000000000004,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.05647053; 0-1:0.02918526; 0-2:0.00710605; 0-3:0.00144182; 0-4:0.00021941; 0-5:0.00002671; 0-6:0.00000271; 1-0:0.12690507; 1-1:0.09007050; 1-2:0.02586138; 1-3:0.00556213; 1-4:0.00084642; 1-5:0.00010304; 1-6:0.00001045; 2-0:0.10882896; 2-1:0.10120680; 2-2:0.03265055; 2-3:0.00662482; 2-4:0.00100814; 2-5:0.00012273; 2-6:0.00001245; 3-0:0.08641442; 3-1:0.08518385; 3-2:0.02592581; 3-3:0.00526037; 3-4:0.00080050; 3-5:0.00009745; 3-6:0.00000989; 4-0:0.05146230; 4-1:0.05072946; 4-2:0.01543957; 4-3:0.00313270; 4-4:0.00047672; 4-5:0.00005804; 4-6:0.00000589; 5-0:0.02451784; 5-1:0.02416870; 5-2:0.00735577; 5-3:0.00149249; 5-4:0.00022712; 5-5:0.00002765; 5-6:0.00000281; 6-0:0.00973406; 6-1:0.00959544; 6-2:0.00292038; 6-3:0.00059255; 6-4:0.00009017; 6-5:0.00001098; 6-6:0.00000111,1-0,0.12690507468669798,2-0,0.10882896005684155,2-1,0.10120679706264164,1-0 12.69%; 2-0 10.88%; 2-1 10.12%; 1-1 9.01%; 3-0 8.64%,1-0 12.69%; 2-0 10.88%; 2-1 10.12%; 1-1 9.01%; 3-0 8.64%; 3-1 8.52%; 0-0 5.65%; 4-0 5.15%; 4-1 5.07%; 2-2 3.27%,0.3369408318061812,0.5134257462873343,4.082758565894864,0.12690507468669798,0.02918525699775726,0.007106054371317162,0.02586138050634602,0.09007049558275435,0.12690507468669798,0.10882896005684155,0.10120679706264164,2.9908188547575008,0.21256086183038272,0.4185663718412958,0.6334907924213382,0.5814336281587041,0.4976848493620742,0.5023151506379256,0.46433318371895893,0.09445249706489416,0.6009050988581581,0.24130380643929833,0.1577910947025436,2.220446049250313e-16,0.07270811712662506,-0.030340355594061508,-0.042367761532563636,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M008,group,2026-06-13T19:00:00.000Z,Qatar,Switzerland,true,1-1,2026-07-07T05:46:45.833044+00:00,13.25,6.4,1.21,0.07547169811320754,0.15625,0.8264462809917356,0.07132298425534071,0.14766086584113508,0.7810161499035243,0.05816797910494298,,,,,,MyBookie.ag,2026-06-13T15:04:13Z,false,0.5183749542429378,2.7972030441124547,3.3155779983553924,-2.278828089869517,,,0.5183749542429378,2.7972030441124547,0.5183749542429378,2.7972030441124547,0.65,0,"eloDiff=-304, manualDiff=-140.00, confed=-0.018",not separately implemented,-0.063,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.04248796; 0-1:0.11212024; 0-2:0.11290431; 0-3:0.10527209; 0-4:0.07361685; 0-5:0.04118426; 0-6:0.01920012; 1-0:0.01870021; 1-1:0.06776830; 1-2:0.08941589; 1-3:0.08837376; 1-4:0.06179984; 1-5:0.03457334; 1-6:0.01611811; 2-0:0.00387749; 2-1:0.01657047; 2-2:0.02456601; 2-3:0.02290537; 2-4:0.01601774; 2-5:0.00896098; 2-6:0.00417761; 3-0:0.00067000; 3-1:0.00303503; 3-2:0.00424480; 3-3:0.00395786; 3-4:0.00276773; 3-5:0.00154838; 3-6:0.00072186; 4-0:0.00008683; 4-1:0.00039332; 4-2:0.00055010; 4-3:0.00051291; 4-4:0.00035868; 4-5:0.00020066; 4-6:0.00009355; 5-0:0.00000900; 5-1:0.00004078; 5-2:0.00005703; 5-3:0.00005318; 5-4:0.00003719; 5-5:0.00002080; 5-6:0.00000970; 6-0:0.00000078; 6-1:0.00000352; 6-2:0.00000493; 6-3:0.00000459; 6-4:0.00000321; 6-5:0.00000180; 6-6:0.00000084,0-2,0.11290430871638173,0-1,0.11212024112008602,0-3,0.1052720920116251,0-2 11.29%; 0-1 11.21%; 0-3 10.53%; 1-2 8.94%; 1-3 8.84%,0-2 11.29%; 0-1 11.21%; 0-3 10.53%; 1-2 8.94%; 1-3 8.84%; 0-4 7.36%; 1-1 6.78%; 1-4 6.18%; 0-0 4.25%; 0-5 4.12%,0.3302966418480928,0.5080862909685775,4.070596715459283,0.11290430871638173,0.11212024112008602,0.11290430871638173,0.08941589229326861,0.06776829878714682,0.018700212873140165,0.00387748879697889,0.01657046640703253,3.3155779983553924,0.1733084156152618,0.35785851191576923,0.569786960320266,0.6421414880842307,0.46986985657273683,0.5301301434272632,0.06583226805287724,0.5067858369964215,0.06345994826025181,0.14468571952620765,0.7918543322135406,0,-0.007863035995088904,-0.0029751463149274293,0.01083818231001632,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
M009,group,2026-06-18T19:00:00.000Z,Switzerland,Bosnia & Herzegovina,true,4-1,2026-07-07T05:46:45.833044+00:00,1.55,3.9,5.8,0.6451612903225806,0.25641025641025644,0.1724137931034483,0.6007170362501659,0.23874651440711728,0.1605364493427168,0.0739853398362853,,,,,,William Hill,2026-06-18T13:12:52Z,false,2.5729468693868673,0.5635561376148955,3.136503007001763,2.0093907317719717,,,2.5729468693868673,0.5635561376148955,2.5729468693868673,0.5635561376148955,0.65,0,"eloDiff=291, manualDiff=101.17, confed=0.000",not separately implemented,0.016,,,,,,,team_inputs absence penalty,team_inputs injuries/suspensions/keyAbsences,,group table heuristic in model.ts,,confederation + long-term team market strength if available,0-0:0.04969092; 0-1:0.02377666; 0-2:0.00535979; 0-3:0.00100685; 0-4:0.00014185; 0-5:0.00001599; 0-6:0.00000150; 1-0:0.12061520; 1-1:0.07925702; 1-2:0.02106877; 1-3:0.00419528; 1-4:0.00059107; 1-5:0.00006662; 1-6:0.00000626; 2-0:0.11172114; 2-1:0.09619062; 2-2:0.02873067; 2-3:0.00539712; 2-4:0.00076039; 2-5:0.00008570; 2-6:0.00000805; 3-0:0.09581752; 3-1:0.08744765; 3-2:0.02464083; 3-3:0.00462883; 3-4:0.00065215; 3-5:0.00007350; 3-6:0.00000690; 4-0:0.06163334; 4-1:0.05624954; 4-2:0.01584989; 4-3:0.00297743; 4-4:0.00041949; 4-5:0.00004728; 4-6:0.00000444; 5-0:0.03171586; 5-1:0.02894542; 5-2:0.00815618; 5-3:0.00153216; 5-4:0.00021586; 5-5:0.00002433; 5-6:0.00000229; 6-0:0.01360054; 6-1:0.01241250; 6-2:0.00349757; 6-3:0.00065703; 6-4:0.00009257; 6-5:0.00001043; 6-6:0.00000098,1-0,0.12061519647354091,2-0,0.11172113718014844,2-1,0.09619061918764889,1-0 12.06%; 2-0 11.17%; 2-1 9.62%; 3-0 9.58%; 3-1 8.74%,1-0 12.06%; 2-0 11.17%; 2-1 9.62%; 3-0 9.58%; 3-1 8.74%; 1-1 7.93%; 4-0 6.16%; 4-1 5.62%; 0-0 4.97%; 5-0 3.17%,0.3285269528413382,0.5117921207764862,4.08030639590192,0.12061519647354091,0.023776663079964677,0.005359793764286233,0.02106876534030204,0.07925702434983072,0.12061519647354091,0.11172113718014844,0.09619061918764889,3.136503007001763,0.19408278391076622,0.3904207392050316,0.6045044886743882,0.6095792607949686,0.48490282778727695,0.5150971722127232,0.4847945230075462,0.07999357356243764,0.6613588213330711,0.21214852131416412,0.12649265735276485,2.220446049250313e-16,0.060641785082905186,-0.02659799309295316,-0.034043791989951944,,weather: not implemented; venue: displayed but not weighted; lineup/injury: partial via team_inputs; stage: group motivation possible
